OWNER,TABLE_NAME,TABLE_BUSINESS_NAME,TABLE_DESCRIPTION,grain,COLUMN_ID,COLUMN_NAME,COLUMN_BUSINESS_NAME,COLUMN_DESCRIPTION,DATA_TYPE,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,5,MULTIUTILITYCAPABLE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,6,BASEREADINGSTABLEID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,7,DATAEXTRACTFAMILYID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,8,DEFAULTFIRMWAREID,,,NUMBER,22,5.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,9,CARRIERTECHNOLOGYTYPEID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,10,SERIALNUMBERGROUPID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,11,SETYEARCAPABLE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,12,RSSCAPABLE,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,13,SUSOURCEID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,14,ENABLEROUTING,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,15,FIRMWAREPLATFORMID,,,NUMBER,22,5.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,16,MINORHARDWAREVERSION,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,17,HANCPBLFLG,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,18,EXCLDEDPTFLG,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,19,HIGHSPEEDCPBLFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,20,BTTRYENABLEFLG,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,21,SOFTID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,22,RESOURCEKEY,,,VARCHAR2,50,,,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,23,ISMTRFWDNLDFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,24,ISUTCSETFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,25,ISANZDEVICEFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,26,SHOULDCALCLSVFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,27,ISBIGENDIANFLG,,,NUMBER,22,1.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,28,CANREADVOLTAGEFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,29,RFPOWERFORMATNUM,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,30,ISMTRCFGCRCFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,31,DEVICESCRTYCLASSID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,32,DADEVICEFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,33,REACTIVECPBLFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,34,MINHANINITZIGBEEFWVERSION,,,VARCHAR2,20,,,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,35,MINHANINITFWVERSION,,,VARCHAR2,20,,,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,36,ISHANDMDCPBLFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,37,ENABLEEVNTGAPDTCTNFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,38,ISGNDFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,39,EDPTDVCPRTCLID,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,40,INITKEYTYPE,,,NUMBER,22,,,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,41,AMRPWDVLDTNRQRDFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,42,ISPASSTHRUFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,43,PREPAYCPBLFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,44,HASDIAGNOSTICSFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,45,ISCHECKFIRMWAREFORCOMDELAYFLG,,,NUMBER,22,1.0,0.0,False
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,46,KEYDRVTNALGRTHMTYPE,,,NUMBER,22,,0.0,True
CENTRALSERVICES,ENDPOINTMODELS,Endpoint Model,"List of all endpoint hardware models supported by the system (e.g., RF Enhanced Integrated Focus AX).",One row per endpoint model,47,GAPCLTNATTRID,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,1,ENDPOINTNOTEID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,2,ENDPOINTID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,3,USERID,,,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,4,CREATED,,,TIMESTAMP(6),11,,6.0,False
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,5,NOTETYPE,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTNOTES,Endpoint Note,Free-text notes attached to an endpoint by a user.,One row per note,6,NOTE,,,NCLOB,4000,,,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,1,ENDPOINTID,Endpoint Identifier,Internal unique identifier for the endpoint (primary key).,NUMBER,22,10.0,0.0,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,2,SERIALNUMBER,Endpoint Serial Number,Communications-module LAN ID (decimal) shown on the meter info screen.,VARCHAR2,30,,,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,3,ENDPOINTTYPEID,,,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,4,METERID,Meter Identifier,The meter this endpoint is installed in.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,5,STATUSCODEID,Status Code Identifier,Current status of the endpoint.,NUMBER,22,3.0,0.0,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,6,SPUID,Collector Identifier,The collector (SPU) the endpoint reports through.,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,7,PREVSPUID,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,8,FIRMWAREID,,,NUMBER,22,5.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,9,INPUTSELECT,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,10,CHANNEL,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,11,KH,,,NUMBER,22,6.0,2.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,12,INITIALKWH,,,NUMBER,22,10.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,13,NUMDIGITS,,,NUMBER,22,3.0,0.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,14,FIRSTPROGRAMDATE,,,DATE,7,,,False
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,15,LASTPROGRAMDATE,,,TIMESTAMP(6),11,,6.0,True
CENTRALSERVICES,ENDPOINTS,Endpoint,Communication modules placed in meters that electronically collect and report usage. Each endpoint is uniquely identified by a factory-assigned serial number.,One row per endpoint,16,RECONFIGMASK,,,NUMBER,22,5.0,0.0,True
